site_number,site,buff_dist,harvest,harvest_2000,harvest_pre2000,pipeline,roads,seismic_lines,veg_edges,wells,lc_agriculture,lc_broadleaf,lc_coniferous,lc_developed,lc_grassland,lc_mixed,lc_shrub
6,LUS_6,4500,0.4693622810000001,0.22544890044273322,0.24391338011781283,0.022558683,0.01459954,0.0035321119999999996,0.028393003,0.021496993,0,0.146179475,0.349814346,0.133653854,0.061122995,0.008844066000000001,0.28511520700000004
10,LUS_10,4500,0.535340926,0.18883038105269037,0.3465105445644577,0.004694515999999999,0.007828195,0.0012421710000000002,0.015821672999999998,0.009112092,0,0.163230129,0.384103379,0.06484905799999999,0.011129165999999998,0.012587951,0.36217071
12,LUBF_12,4500,0.44299249900000004,0.15673710061721022,0.286255398550751,0.014445882,0.012436031,0.001717668,0.029107411,0.01351565,0,0.23421247500000003,0.290591833,0.10416397300000002,0.049099134,0.031661001,0.26314566300000003
13,LUC_13,4500,0.42145184,0.18214081657537198,0.23931102310194294,0.014246286000000002,0.011327011,0.0030780110000000003,0.023453841,0.014663510000000001,0,0.220590213,0.39674617900000003,0.093439271,0.05526474399999999,0.025779098,0.17501269700000002
17,LUC_17,4500,0.4349797080000001,0.2577580996465708,0.1772216079217024,0.009368960999999997,0.010137081000000003,0.0035259949999999997,0.018350323000000005,0.015058417000000001,0,0.15150424200000004,0.4844892600000001,0.080343126,0.048729809000000006,0.028593788999999998,0.16931820700000003
18,LUC_18,4500,0.4688060030000001,0.2362875228405119,0.2325184797886394,0.003149269,0.0040940130000000005,0.0025056659999999997,0.006358266,0.009411007,0,0.059745018000000004,0.41159529,0.008585776,0.007581511,0.012865846,0.49800125799999995
21,LUC_21,4500,0.52212955,0.2318096321051691,0.2903199174755457,0.007405895,0.007069248,0.001427971,0.012010357,0.013222041,0,0.09733937699999999,0.35958819300000006,0.05783756000000001,0.010450836,0.010825603999999999,0.46395842900000006
23,LUC_23,4500,0.43406307400000005,0.43406307429264923,0,0.014291162,0.013729802,0.0021296759999999996,0.024016064,0.018393477,0,0.028070392000000003,0.6652108659999999,0.10608886599999999,0.050174219000000006,3.4440299999999996e-4,0.13342800300000002
24,LUC_24,4500,0.4586187670000001,0.23452315094886084,0.2240956158487614,0.008078393,0.007811176,0.002389367,0.013438753999999999,0.016493555,0,0.14666399600000002,0.35188429100000007,0.054568283,0.019866084,0.024022908,0.4013046230000001
26,LUC_26,4500,0.40950358200000003,0.20236517426924489,0.20713840806868306,0.010398426999999998,0.008344839,0.0031577750000000003,0.01434796,0.017210939999999997,0,0.149981513,0.386035569,0.05769795800000001,0.030281117,0.03077379,0.34354023899999997
30,LUBF_30,4500,0.11733070400000001,0.11047960100955377,0.00685110309317289,0.012431725,0.009193475000000001,0.0036685000000000003,0.014495759999999998,0.015225047999999998,0,0.41606330500000005,0.29486115,0.06922074100000002,0.028993522,0.10978618600000001,0.081075094
31,LUC_31,4500,0.285434434,0.14653689848974435,0.13889753588584092,0.010062442999999999,0.008672454,0.003531582,0.020483589,0.012356731000000001,0,0.294249733,0.24870193100000004,0.05567810800000001,0.038886477999999995,0.09954468,0.22096504000000003
35,LUBF_35,4500,0.13762479,0.12143082185541942,0.016193968388645088,0.013539078000000001,0.008761075,0.003762379,0.013110932,0.016774187000000003,0,0.46417417400000005,0.229054599,0.06541719499999998,0.032417711,0.10056533200000001,0.08421304100000002
37,LUC_37,4500,0.4283685700000001,0.3227682349603123,0.1056003354135945,0.006628473,0.008086867999999999,0.0021734259999999996,0.013053893,0.013078122000000001,0,0.096951031,0.733607577,0.060456264999999995,0.068997954,0,0.023762695
38,LUC_38,4500,0.2889292850000001,0.15233155881312496,0.13659772649393415,0.016888836,0.011578885999999998,0.005081178,0.02402524,0.017052569,0,0.197049673,0.450595482,0.081486535,0.06219932500000001,0.06665999399999999,0.137104886
39,LUS_39,4500,0.24641427400000004,0.139506304019192,0.10690796983085066,0.019334798,0.011105829,0.0036905969999999995,0.024741044,0.018188729,0,0.2874007630000001,0.28628637000000007,0.07793699800000001,0.06296692100000001,0.09793478900000001,0.145826822
42,LUC_42,4500,0.30403550199999996,0.2124189632357845,0.09161653884357096,0.006777803999999999,0.007557923,0.004009105000000001,0.011892942,0.012273224,0,0.17204684000000003,0.658346743,0.05374932900000001,0.07066405300000002,0.002788254000000001,0.015065916999999998
44,LUBF_44,4500,0.223022466,0.15481951020523696,0.06820295549291293,0.021480650000000004,0.011373567000000001,0.0036399919999999994,0.024847799999999996,0.018827201999999998,0,0.300673922,0.27778579700000006,0.07817395200000002,0.07156377400000002,0.087948138,0.14371136800000003
45,LUC_45,4500,0.258311852,0.14946338623632466,0.10884846526980797,0.01960758,0.01133176,0.004246296,0.026324330000000007,0.018486094999999998,0,0.23486892,0.358190817,0.08257677200000002,0.070480929,0.07553495200000002,0.13867697399999998
46,LUBF_46,4500,0.168168751,0.14777627592471604,0.020392475151759022,0.025197281999999998,0.012155795,0.003019717,0.02009943,0.023570063,0,0.382221453,0.31126725899999996,0.093034421,0.073516594,0.05338061200000001,0.08599361000000001
51,LUC_51,4500,0.272193478,0.17276446672520024,0.09942901088827105,0.011096057,0.007076338000000001,0.004652197,0.018957004000000006,0.008211454,0,0.25089716300000003,0.442401849,0.05837236000000001,0.04065975800000001,0.084139799,0.10365864500000001
55,LUBF_55,4500,0.29313502999999996,0.22464833366491319,0.06848669615110521,0.023838882999999995,0.010939215,0.0037890530000000006,0.020165500000000003,0.019557136,0,0.238670938,0.3412321579999999,0.090701112,0.07868466700000001,0.06573680700000001,0.16271903700000004
56,LUS_56,4500,0.302123818,0.21137689377535065,0.09074692469821594,0.013161972,0.008526329,0.003240731,0.024324309000000002,0.011565252,0,0.243280511,0.313018255,0.07672121200000002,0.046345962,0.071456694,0.19231193100000002
58,LUBF_58,4500,0.18878383,0.18834414419581588,4.39685616500553e-4,0.012500907,0.009225107,0.003432524,0.015147329999999999,0.013634566,0,0.296241051,0.4346894990000001,0.063028584,0.04831671800000001,0.033286221,0.12055024400000001
60,LUC_60,4500,0.13015364,0.08034524372769923,0.0498083966040418,0.026491799000000003,0.011118844999999999,0.00384109,0.020381522,0.017847407,0,0.353630465,0.321540644,0.09185829599999998,0.11138876799999999,0.025342510000000002,0.07375694000000002
62,LUBF_62,4500,0.334952647,0.266307169787649,0.06864547704670204,0.014811286,0.007060811,0.003671336,0.014198439999999998,0.011808659000000001,0,0.2844140610000001,0.260701884,0.071649451,0.047930428000000004,0.07165798,0.23565443100000003
63,LUBF_63,4500,0.19879156,0.13003687245204854,0.068754687605877,0.026790163,0.010557027,0.003307156,0.020161697,0.015921776999999998,0,0.33494431199999997,0.2984506010000001,0.09444088299999999,0.10800454400000002,0.037134608000000006,0.10739160500000001
67,LUBF_67,4500,0.334514678,0.22009248737395748,0.11442219041648555,0.014244775000000001,0.009331154999999999,0.0033142510000000003,0.01690281,0.014133511999999999,0,0.338740915,0.341451869,0.07167485100000001,0.060972424,0.031212311,0.15594762900000003
70,LUS_70,4500,0.312267411,0.18369952248155477,0.12856788883906392,0.001185948,4.5364200000000003e-4,0.006029668,0.0017559650000000002,2.0053300000000003e-4,0,0.001835247,0.11523904700000001,0.009635686999999999,0.10462152100000002,0.002373082,0.7662954160000002
74,LUG_74,4500,0.225820639,0.18733691292216179,0.0384837256816524,0.0022119180000000002,1.6784900000000003e-4,0.006622735,8.722310000000001e-4,0,0,0.011685695,0.184996022,0.0035534269999999996,0.128234571,0.009972692,0.6615575929999998
75,LUBF_75,4500,0.168052423,0.08428121625680612,0.08377120722709352,0,0.004848799,0.006025513999999999,0.012113122999999998,9.66177e-4,0,0.7785727979999999,0.030352553,0.024792981,0,0.10630339,0.034839869000000016
77,LUC_77,4500,0.22824624200000004,0.13609529706118847,0.0921509449483771,0.008304079,0.005998207,0.004284288999999999,0.012414376999999999,0.012407339,0,0.08809553,0.675691079,0.05462175800000001,0.015995041,0.018014372000000004,0.12346407900000002
81,LUBF_81,4500,0.23303956,0.14765175612752848,0.08538780436070122,0.006855021,0.005060553,0.003814694,0.011326742999999998,0.009313497,0,0.27407519700000005,0.538953019,0.045797998,0.018796867,0.03172590199999999,0.09041040599999998
83,LUBF_83,4500,0.227887024,0.17461318512351054,0.053273838948444556,0,0.0047163890000000005,0.005609689,0.012348045,0.0011786499999999998,0,0.73075667,0.022974967000000002,0.027937141,0.003266024,0.089184451,0.10054594100000001
88,LUBF_88,4500,0.2823883720000001,0.265636471018004,0.016751901007339205,0,0.0027670209999999997,0.008637662,0.003154595,0.001963842,0,0.6261047489999999,0.08043227900000001,0.027667992000000002,0.001604072,0.12142926000000001,0.14276164900000002
94,LUS_94,4500,0.32259945799999995,0.26220506751132133,0.06039439077563829,0,0.0037456959999999997,0.0033557440000000003,0.015159889999999999,7.81042e-4,0,0.728944885,5.77029e-4,0.033974069,0.005464065,0.024237617,0.162759329
95,LUS_95,4500,0.4079693610000001,0.40794989481317245,1.94666653149843e-5,0,0.0020627540000000004,0.005810613,0.0028219869999999998,8.242520000000001e-4,0,0.5962996130000001,0.06923326,0.024510141,0.005216326999999999,0.047595280999999996,0.257145378
99,LUBF_99,4500,0.14339593099999998,0.0821707703960324,0.05598419486076772,0.004231864999999999,6.1581e-4,0.009745780999999997,0.001591269,0.0035416049999999998,0,0.7018881899999999,0.174573414,0.011816390999999999,0.014736311,0.026544873,0.070440821
100,LUUK_100,4500,0.148858339,0.0343588748642242,0.08747845079073589,0,0.002177859,0.007503968999999999,0.0022408930000000003,0.001639103,0.022848883999999996,0.874022551,0.036631050000000005,0.014018945,0.0025971799999999997,0.0037184650000000002,0.025662795000000002
104,LUBF_104,4500,0.29593770899999994,0.05092789730188467,0.19930624016848247,0.003086527,0.001329232,0.005870652,0.002592764,0.0031877280000000008,0,0.8150494190000002,0.08560010300000001,0.017305198000000004,0.010608732,0.007081798000000001,0.06435475
105,LUBF_105,4500,0.312697598,0.06652958615667384,0.2445831236617403,7.60175e-4,0.0013105400000000002,0.005518166999999999,0.00218982,0.001399598,0,0.756986417,0.142491516,0.014557154,0.003877592,0.019664394000000005,0.062422927
107,LUS_107,4500,0.23260123100000002,0.23260123110075667,0,0,0.0013532479999999996,0.005784409,0.0014340090000000002,0,1.3900000000000001e-7,0.645237857,0.144133261,0.010181735999999999,0.001394183,0.021797251,0.1721711
110,LUC_110,4500,0.06465909899999998,0.051944225140184846,0.012714873670133037,0.001252442,0.0035164600000000003,0.0053232850000000005,0.001393034,0.004718264,0,0.560766891,0.34033431999999997,0.001820153,0,0.093393842,0.0036847930000000004
117,LUC_117,4500,0.16169909100000002,0.039693325651868956,0,0.001578856,0.007710321,0.004775514999999999,0.011597572,0.001619723,0.17974457500000002,0.5466589160000002,0.07308613500000001,0.044124069999999994,0.032532725000000005,0.03164016900000001,0.092027978
118,LUS_118,4500,0.273898976,0.18600354402414776,0.05206725111879997,0.004402100000000001,0.005700719999999999,0.006325366999999999,0.009784847,0.0020360099999999996,0.009088165999999998,0.5837668049999999,0.18550049600000001,0.035695859,0.020585952000000005,0.039034421,0.12236543800000001
119,LUAG_119,4500,0.040500674,0,0,0.00133399,0.006421964,0.005267251999999999,0.012805771,0.001230899,0.20575785600000002,0.491673395,0.086385736,0.04950105800000001,0.04792288,0.047772781,0.068800602
120,LUS_120,4500,0.04454364,0,0,0.00265065,0.006106227,0.005979581,0.01209116,0.0019095709999999997,0.125520403,0.5527674120000001,0.093972716,0.048700038,0.028808297,0.05163676900000001,0.074543015
121,LUBF_121,4500,0.05483631000000001,0,0,0.003951705,0.006070881,0.006514316,0.012441915999999997,0.002325177,0.061552065,0.5727258240000002,0.09947729499999998,0.04897241,0.017988030000000006,0.061554825,0.07246371000000001
124,LUAG_124,4500,0.054718397000000016,0,0,0,0.005825501,0.0017616009999999998,0.007557681,0.0010282169999999999,0.28097542700000006,0.35136668500000007,0.001982269,0.037010763,0.110581101,0.005997581,0.077088855
125,LUW_125,4500,0.046841924,0,0,0,0.004088759,0.0026159759999999995,0.007155430999999999,4.0076400000000007e-4,0.21826237300000004,0.397142236,0.04010009800000001,0.036905154999999995,0.049487108,0.029289742999999993,0.086031487
130,LUBF_130,4500,0.011368889999999998,0,0,0,0.0019809470000000003,7.39715e-4,0.0022818600000000006,0,0.07789057500000002,0.15303395200000003,0.0025020369999999995,0.012990937,0.068157026,4.7886300000000005e-4,0.052305554000000004
131,LUS_131,4500,0.002298465,0,0,0,5.21286e-4,3.2773199999999996e-4,5.77601e-4,0,0.033582312,0.09274127700000001,0,0.0036119969999999996,0.052212157000000016,3.77959e-4,0.03155760900000001
132,LUBF_132,4500,0.059461102,0,0,4.6246000000000004e-4,0.0077371589999999995,0.0023406269999999996,0.012257914999999998,0.001196602,0.31039523799999996,0.3993205660000001,0.020941954000000006,0.06576402900000002,0.05803854700000001,0.013915264,0.057538479000000003
136,LUS_136,4500,0.007391476,0,0,0,0.0019701410000000003,7.45722e-4,0.002652093,6.27452e-4,0.11275885199999999,0.06861791199999999,0,0.012917790999999998,0.06970806899999998,0,0.05297312500000001
137,LUAG_137,4500,0.05554965700000001,0,0,5.0188e-4,0.011956188000000001,0.001811844,0.018890046,7.958370000000001e-4,0.341974178,0.37440956700000005,0.009427741999999998,0.09005741799999997,0.04735739900000001,0.007210458999999999,0.049609771000000004
140,LUBF_140,4500,0,0,0,1.9670600000000002e-4,0.006922631,4.78269e-4,0.008459633,8.370000000000002e-5,0.30114456100000003,0.074361301,0,0.04546420099999999,0.01727358,0,0.023801157
141,LUC_141,4500,0.164034413,0.08795983650743992,0.07266666313068816,0.006791528,0.009208592000000002,0.004992816,0.015983885000000003,0.0019444549999999999,0.005534045999999999,0.39071864100000003,0.20044125500000004,0.06614564700000002,0.049868737,0.056331805000000006,0.100485908
1,LUD_1,4750,0.34835496200000005,0.21652435619952587,0.13183060546091607,0.017300644000000004,0.010905454,0.007143129000000001,0.018802824,0.018698542999999998,0,0.10242022000000002,0.410845732,0.095912264,0.032039127000000014,0.0027183420000000003,0.35488478800000006
2,LUC_2,4750,0.39653699800000003,0.26279607182261344,0.1337409264680844,0.03433719000000001,0.01611301,0.005120721000000001,0.027757982,0.03255547,0,0.062602491,0.454194086,0.13866999600000002,0.064885853,0.0018572849999999998,0.27764433
4,LUC_4,4750,0.26535409000000004,0.20403520991671759,0.061318879926387154,0.024174749,0.013499895,0.008772937,0.023353748,0.027593269,0,0.05237317600000001,0.5827296500000001,0.11333738899999998,0.049748911,0.005682563999999999,0.18512031199999998
6,LUS_6,4750,0.47314507,0.22183974489567376,0.25130532478872125,0.022717111999999998,0.01449746,0.003385664,0.028764940000000003,0.022075838,0,0.146326807,0.34623916699999996,0.131283227,0.063285089,0.009428146999999996,0.286394352
10,LUS_10,4750,0.526824381,0.18362761214327789,0.343196768784426,0.0052030060000000005,0.007881932000000001,0.001328877,0.016218071,0.008276044,0,0.15659739700000005,0.38598391200000004,0.066182456,0.012702963999999999,0.016301230000000003,0.360500206
12,LUBF_12,4750,0.44795358500000004,0.16586792330222938,0.2820856619531553,0.013780804,0.012117405000000001,0.0016947,0.02794269,0.013111877,0,0.22878519900000002,0.300229168,0.103111867,0.046579939,0.028718320000000002,0.264490214
13,LUC_13,4750,0.40437526600000007,0.17921489666162282,0.22516036924485267,0.014617449999999999,0.011439129,0.003285089,0.023982031,0.014991078,0,0.21679644500000006,0.393607837,0.09501826899999999,0.056341274,0.029790274,0.17193833400000005
17,LUC_17,4750,0.42102320800000004,0.2540150911037919,0.16700811673661772,0.010056032000000001,0.010365735,0.003688037,0.018704075000000004,0.015342162999999999,0,0.14811432400000002,0.4750639730000001,0.08333858899999999,0.05046572,0.035272754999999996,0.17006331300000002
18,LUC_18,4750,0.460768712,0.23473479305119338,0.22603391894493813,0.0030843570000000002,0.003924502,0.00255322,0.006081988000000001,0.009431206,0,0.06282890199999999,0.418562352,0.008673815000000001,0.007595101,0.013898605000000001,0.4869825060000001
21,LUC_21,4750,0.5169522679999999,0.23201504479289967,0.28493722297531054,0.007648305,0.00790659,0.0013513089999999998,0.014560555000000001,0.014102993000000001,0,0.100547026,0.36021907999999997,0.060299549,0.011152668999999999,0.013564642000000002,0.454217035
23,LUC_23,4750,0.43083389400000005,0.4308338936344062,0,0.013612407,0.013089618,0.0022837130000000006,0.022915024000000003,0.017792178000000002,0,0.028889961999999998,0.668778229,0.101027267,0.050376976,3.09104e-4,0.130458017
24,LUC_24,4750,0.463692652,0.23868616530355563,0.22500648718560262,0.007729062,0.007519377000000001,0.00255042,0.012935415,0.015105365,0,0.136520947,0.35702758900000003,0.05401666300000001,0.020012632,0.022763464,0.408142084
26,LUC_26,4750,0.424150002,0.2137242207797501,0.2104257810510471,0.010242561,0.008199164,0.002921551,0.014015749999999999,0.016329674,0,0.14095493300000003,0.37743870300000004,0.058425029,0.029486337,0.031915287,0.360263089
30,LUBF_30,4750,0.127531046,0.1213821338525757,0.006148912471435068,0.012971499,0.009620802,0.0035612180000000005,0.015550966,0.015624954,0,0.4103766180000001,0.29097938400000006,0.073012609,0.030480550000000002,0.10657663600000002,0.088574202
